GroupRef,Date,VisitTime,BurrowRef_New,BurrowRef,Longitude_New,Latitude_New,habitat,Date2,VisitTime2,BurrowRef_New2,BurrowRef2,Longitude_New2,Latitude_New2,BurrowChange,distance_m,GroupSize,nPups,Babysitting,anypups,PupPresence,year,month,breedingyear,season,GroupSize_z
3,08/08/2010,A,652,196,21.85583333,-26.95852971,White sand,08/08/2010,P,652,196,21.85583333,-26.95852971,0,0,29,0,N,N,neither,2010,8,2009/2010,May-Sep,2.35824651
9,08/08/2010,A,2003,2042,21.8451795,-26.99804164,White sand,09/08/2010,A,2003,2042,21.8451795,-26.99804164,0,0,24,0,N,N,neither,2010,8,2009/2010,May-Sep,1.619959202
36,08/08/2010,A,739,1270,21.83522826,-26.97455917,White sand,09/08/2010,A,739,1270,21.83522826,-26.97455917,0,0,19,0,N,N,neither,2010,8,2009/2010,May-Sep,0.881671895
65,08/08/2010,A,1430,1490,21.82872657,-26.99161858,Shrubland,09/08/2010,A,1430,1490,21.82872657,-26.99161858,0,0,14,0,N,N,neither,2010,8,2009/2010,May-Sep,0.143384587
75,08/08/2010,A,54,106,21.84337126,-26.96897973,White sand,08/08/2010,P,54,106,21.84337126,-26.96897973,0,0,16,0,N,N,neither,2010,8,2009/2010,May-Sep,0.43869951
36,09/08/2010,A,739,1270,21.83522826,-26.97455917,White sand,10/08/2010,A,739,1270,21.83522826,-26.97455917,0,0,19,0,N,N,neither,2010,8,2009/2010,May-Sep,0.881671895
7,10/08/2010,A,2101,91,21.85255741,-27.00734002,White sand,11/08/2010,A,2101,91,21.85255741,-27.00734002,0,0,21,0,N,N,neither,2010,8,2009/2010,May-Sep,1.176986818
18,10/08/2010,A,791,1398,21.81847651,-26.97837409,White sand,11/08/2010,A,791,1398,21.81847651,-26.97837409,0,0,30,0,N,N,neither,2010,8,2009/2010,May-Sep,2.505903971
34,10/08/2010,A,516,323,21.84916425,-26.97021917,White sand,11/08/2010,A,516,323,21.84916425,-26.97021917,0,0,22,0,Y,N,babysitting,2010,8,2009/2010,May-Sep,1.324644279
36,10/08/2010,A,739,1270,21.83522826,-26.97455917,White sand,11/08/2010,A,599,589,21.83395,-26.97422999,1,132,19,0,N,N,neither,2010,8,2009/2010,May-Sep,0.881671895
62,10/08/2010,A,821,1051,21.82465003,-26.95703996,Shrubland,10/08/2010,P,821,1051,21.82465003,-26.95703996,0,0,29,0,N,N,neither,2010,8,2009/2010,May-Sep,2.35824651
77,10/08/2010,A,713,271,21.83709196,-26.95367069,Savanna,11/08/2010,A,713,271,21.83709196,-26.95367069,0,0,22,0,N,N,neither,2010,8,2009/2010,May-Sep,1.324644279
3,11/08/2010,A,652,196,21.85583333,-26.95852971,White sand,12/08/2010,A,652,196,21.85583333,-26.95852971,0,0,26,0,N,N,neither,2010,8,2009/2010,May-Sep,1.915274125
7,11/08/2010,A,2101,91,21.85255741,-27.00734002,White sand,12/08/2010,A,2101,91,21.85255741,-27.00734002,0,0,21,0,N,N,neither,2010,8,2009/2010,May-Sep,1.176986818
28,11/08/2010,A,2720,428,21.85310952,-26.98326535,White sand,11/08/2010,P,2720,428,21.85310952,-26.98326535,0,0,12,0,N,N,neither,2010,8,2009/2010,May-Sep,-0.151930336
34,11/08/2010,A,516,323,21.84916425,-26.97021917,White sand,12/08/2010,A,516,323,21.84916425,-26.97021917,0,0,22,0,Y,N,babysitting,2010,8,2009/2010,May-Sep,1.324644279
3,12/08/2010,A,652,196,21.85583333,-26.95852971,White sand,13/08/2010,A,314,1062,21.85261033,-26.95556105,1,459,26,0,N,N,neither,2010,8,2009/2010,May-Sep,1.915274125
9,12/08/2010,A,2003,2042,21.8451795,-26.99804164,White sand,12/08/2010,P,2003,2042,21.8451795,-26.99804164,0,0,24,0,N,N,neither,2010,8,2009/2010,May-Sep,1.619959202
65,12/08/2010,A,1355,47,21.82581243,-26.99698166,White sand,13/08/2010,A,1355,47,21.82581243,-26.99698166,0,0,14,0,N,N,neither,2010,8,2009/2010,May-Sep,0.143384587
